scientificName,decimalLatitude,decimalLongitude,eventDate,datasetKey
"Periparus ater (Linnaeus, 1758)",52.708214,-2.420005,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Certhia familiaris Linnaeus, 1758",52.708214,-2.420005,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus viscivorus Linnaeus, 1758",52.708214,-2.420005,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.72252,-2.540159,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.72252,-2.540159,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.72252,-2.540159,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.72252,-2.540159,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aegithalos caudatus (Linnaeus, 1758)",52.72252,-2.540159,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phylloscopus collybita (Vieillot, 1817)",52.72252,-2.540159,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phylloscopus inornatus (Blyth, 1842)",52.72252,-2.540159,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sylvia atricapilla (Linnaeus, 1758)",52.72252,-2.540159,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Regulus regulus (Linnaeus, 1758)",52.72252,-2.540159,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.72252,-2.540159,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.72252,-2.540159,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.72252,-2.540159,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fringilla coelebs Linnaeus, 1758",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Buteo buteo (Linnaeus, 1758)",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Dendrocopos major (Linnaeus, 1758)",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aegithalos caudatus (Linnaeus, 1758)",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phylloscopus collybita (Vieillot, 1817)",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sylvia atricapilla (Linnaeus, 1758)",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Regulus regulus (Linnaeus, 1758)",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus viscivorus Linnaeus, 1758",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Prunella modularis (Linnaeus, 1758)",52.708214,-2.420005,2017-04-08,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phylloscopus collybita (Vieillot, 1817)",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Regulus regulus (Linnaeus, 1758)",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sylvia atricapilla (Linnaeus, 1758)",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Passer domesticus (Linnaeus, 1758)",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aegithalos caudatus (Linnaeus, 1758)",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phylloscopus inornatus (Blyth, 1842)",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Prunella modularis (Linnaeus, 1758)",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Buteo buteo (Linnaeus, 1758)",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fringilla coelebs Linnaeus, 1758",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pyrrhula pyrrhula (Linnaeus, 1758)",52.726902,-2.5419,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fulica atra Linnaeus, 1758",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Tachybaptus ruficollis (Pallas, 1764)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pica pica (Linnaeus, 1758)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corax Linnaeus, 1758",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phylloscopus collybita (Vieillot, 1817)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phylloscopus ibericus Ticehurst, 1937",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus philomelos C.L.Brehm, 1831",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Dendrocopos major (Linnaeus, 1758)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Picus viridis Linnaeus, 1758",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Regulus regulus (Linnaeus, 1758)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sylvia atricapilla (Linnaeus, 1758)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aegithalos caudatus (Linnaeus, 1758)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Garrulus glandarius (Linnaeus, 1758)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Prunella modularis (Linnaeus, 1758)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Buteo buteo (Linnaeus, 1758)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phylloscopus trochilus (Linnaeus, 1758)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fringilla coelebs Linnaeus, 1758",52.709408,-2.423273,2017-04-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Hirundo rustica Linnaeus, 1758",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Garrulus glandarius (Linnaeus, 1758)",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Certhia familiaris Linnaeus, 1758",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sylvia atricapilla (Linnaeus, 1758)",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus monedula Linnaeus, 1758",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Alauda arvensis Linnaeus, 1758",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phylloscopus collybita (Vieillot, 1817)",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pica pica (Linnaeus, 1758)",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus philomelos C.L.Brehm, 1831",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Buteo buteo (Linnaeus, 1758)",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pyrrhula pyrrhula (Linnaeus, 1758)",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aegithalos caudatus (Linnaeus, 1758)",52.680485,-2.537734,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sylvia atricapilla (Linnaeus, 1758)",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Hirundo rustica Linnaeus, 1758",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Alauda arvensis Linnaeus, 1758",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus philomelos C.L.Brehm, 1831",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phylloscopus collybita (Vieillot, 1817)",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Certhia familiaris Linnaeus, 1758",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pyrrhula pyrrhula (Linnaeus, 1758)",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Buteo buteo (Linnaeus, 1758)",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aegithalos caudatus (Linnaeus, 1758)",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chloris chloris (Linnaeus, 1758)",52.68049,-2.537879,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.695446,-2.516727,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sitta europaea Linnaeus, 1758",52.695446,-2.516727,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.695446,-2.516727,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.695446,-2.516727,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.695446,-2.516727,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pyrrhula pyrrhula (Linnaeus, 1758)",52.695446,-2.516727,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.695446,-2.516727,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.695454,-2.516783,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus fuscus Linnaeus, 1758",52.695454,-2.516783,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.695454,-2.516783,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.695454,-2.516783,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sitta europaea Linnaeus, 1758",52.695454,-2.516783,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.695454,-2.516783,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pica pica (Linnaeus, 1758)",52.695454,-2.516783,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pyrrhula pyrrhula (Linnaeus, 1758)",52.695454,-2.516783,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.695454,-2.516783,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fringilla coelebs Linnaeus, 1758",52.695454,-2.516783,2017-07-21,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Coturnix coturnix (Linnaeus, 1758)",52.910995,-2.504493,2017-08-05,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Buteo buteo (Linnaeus, 1758)",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Alcedo atthis (Linnaeus, 1758)",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Ardea cinerea Linnaeus, 1758",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aegithalos caudatus (Linnaeus, 1758)",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Regulus regulus (Linnaeus, 1758)",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Hirundo rustica Linnaeus, 1758",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sitta europaea Linnaeus, 1758",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Carduelis carduelis (Linnaeus, 1758)",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phasianus colchicus Linnaeus, 1758",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anas platyrhynchos Linnaeus, 1758",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.8422,-2.389646,2017-09-14,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Regulus regulus (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aegithalos caudatus (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Mareca penelope (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cettia cetti (Temminck, 1820)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Garrulus glandarius (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fulica atra Linnaeus, 1758",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Gallinula chloropus (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Vanellus vanellus (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Falco tinnunculus Linnaeus, 1758",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pica pica (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phasianus colchicus Linnaeus, 1758",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Branta canadensis (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Dendrocopos major (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Buteo buteo (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phalacrocorax carbo (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Rallus aquaticus Linnaeus, 1758",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Mareca strepera (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cygnus olor (J.F.Gmelin, 1789)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Podiceps cristatus (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anas platyrhynchos Linnaeus, 1758",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Carduelis carduelis (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fringilla coelebs Linnaeus, 1758",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus fuscus Linnaeus, 1758",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chroicocephalus ridibundus (Linnaeus, 1766)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anser anser (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus monedula Linnaeus, 1758",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aythya fuligula (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.779095,-2.326977,2017-10-23,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Falco columbarius Linnaeus, 1758",52.864452,-2.294544,2017-10-07,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Buteo buteo (Linnaeus, 1758)",52.6767,-2.36263,2017-10-20,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus iliacus Linnaeus, 1758",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Buteo buteo (Linnaeus, 1758)",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Strix aluco Linnaeus, 1758",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus fuscus Linnaeus, 1758",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Dendrocopos major (Linnaeus, 1758)",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus monedula Linnaeus, 1758",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sturnus vulgaris Linnaeus, 1758",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chroicocephalus ridibundus (Linnaeus, 1766)",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus cachinnans Pallas, 1811",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Garrulus glandarius (Linnaeus, 1758)",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus frugilegus Linnaeus, 1758",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus michahellis J.F.Naumann, 1840",52.7186,-2.465315,2017-12-09,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Mareca strepera (Linnaeus, 1758)",52.778367,-2.329306,2016-01-18T12:41Z,50c9509d-22c7-4a22-a47d-8c48425ef4a7
"Larus argentatus Pontoppidan, 1763",52.696777,-2.403796,2016-01-02,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus michahellis J.F.Naumann, 1840",52.696777,-2.403796,2016-01-02,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus cachinnans Pallas, 1811",52.696777,-2.403796,2016-01-02,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chroicocephalus ridibundus (Linnaeus, 1766)",52.696777,-2.403796,2016-01-02,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus fuscus Linnaeus, 1758",52.696777,-2.403796,2016-01-02,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus canus Linnaeus, 1758",52.696777,-2.403796,2016-01-02,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus marinus Linnaeus, 1758",52.696777,-2.403796,2016-01-02,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aythya fuligula (Linnaeus, 1758)",52.779095,-2.326977,2016-01-16,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus monedula Linnaeus, 1758",52.779095,-2.326977,2016-01-16,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fulica atra Linnaeus, 1758",52.779095,-2.326977,2016-01-16,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.779095,-2.326977,2016-01-16,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aythya ferina (Linnaeus, 1758)",52.779095,-2.326977,2016-01-16,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aegithalos caudatus (Linnaeus, 1758)",52.779095,-2.326977,2016-01-16,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Dendrocopos major (Linnaeus, 1758)",52.779095,-2.326977,2016-01-16,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anas crecca Linnaeus, 1758",52.779095,-2.326977,2016-01-16,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fringilla coelebs Linnaeus, 1758",52.779095,-2.326977,2016-01-16,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Poecile montanus (Conrad von Baldenstein, 1827)",52.779095,-2.326977,2016-01-16,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
